date,usd_twd,usd_cny,usd_php
2005/06/09,31.308,8.2765,
2005/06/10,31.308,8.2765,
2005/06/13,31.379,8.2765,
2005/06/14,31.425,8.2765,
2005/06/15,31.385,8.2765,
2005/06/16,31.415,8.2765,
2005/06/17,31.323,8.2765,
2005/06/20,31.319,8.2765,
2005/06/21,31.390,8.2765,
2005/06/22,31.355,8.2765,
2005/06/23,31.359,8.2765,
2005/06/24,31.361,8.2765,
2005/06/27,31.365,8.2765,
2005/06/28,31.434,8.2765,
2005/06/29,31.610,8.2765,
2005/06/30,31.618,8.2765,
2005/07/01,31.687,8.2765,
2005/07/04,31.797,8.2765,
2005/07/05,32.040,8.2765,
2005/07/06,31.935,8.2765,
2005/07/07,32.070,8.2765,
2005/07/08,32.115,8.2765,
2005/07/11,31.984,8.2765,
2005/07/12,31.893,8.2765,
2005/07/13,31.979,8.2765,
2005/07/14,31.917,8.2765,
2005/07/15,31.942,8.2765,
2005/07/18,,8.2765,
2005/07/19,31.936,8.2765,
2005/07/20,32.001,8.2765,
2005/07/21,31.953,8.2765,
2005/07/22,31.648,8.11,
2005/07/25,31.754,8.1111,
2005/07/26,31.866,8.1097,
2005/07/27,31.966,8.1099,
2005/07/28,31.953,8.1128,
2005/07/29,31.996,8.108,
2005/08/01,31.920,8.1056,
2005/08/02,31.844,8.1046,
2005/08/03,31.893,8.1032,
2005/08/04,31.820,8.1051,
2005/08/05,,8.1027,
2005/08/08,31.949,8.1037,
2005/08/09,31.963,8.109,
2005/08/10,31.929,8.107,
2005/08/11,31.905,8.1062,
2005/08/12,31.892,8.1002,
2005/08/15,31.966,8.098,
2005/08/16,31.992,8.0971,
2005/08/17,32.066,8.1002,
2005/08/18,32.114,8.0997,
2005/08/19,32.189,8.1007,
2005/08/22,32.118,8.1047,
2005/08/23,32.129,8.1056,
2005/08/24,32.280,8.1012,
2005/08/25,32.293,8.1005,
2005/08/26,32.310,8.1002,
2005/08/29,32.487,8.0965,
2005/08/30,32.657,8.0954,
2005/08/31,32.751,8.0973,
2005/09/01,,8.0998,
2005/09/02,32.529,8.0949,
2005/09/05,32.422,8.0935,
2005/09/06,32.586,8.0916,
2005/09/07,32.643,8.0913,
2005/09/08,32.746,8.0925,
2005/09/09,32.750,8.0945,
2005/09/12,32.684,8.0956,
2005/09/13,32.741,8.0924,
2005/09/14,32.774,8.094,
2005/09/15,32.833,8.0912,
2005/09/16,32.931,8.0887,
2005/09/19,33.096,8.0871,
2005/09/20,33.048,8.0908,
2005/09/21,33.088,8.089,
2005/09/22,33.135,8.0911,
2005/09/23,33.173,8.0881,
2005/09/26,33.274,8.091,
2005/09/27,33.282,8.0929,
2005/09/28,33.282,8.092,
2005/09/29,33.217,8.0939,
2005/09/30,33.188,8.093,
2005/10/03,33.246,,
2005/10/04,33.298,,
2005/10/05,33.238,,
2005/10/06,33.260,,
2005/10/07,33.232,,
2005/10/08,,8.092,
2005/10/09,,8.0896,
2005/10/10,,8.0876,
2005/10/11,33.262,8.0864,
2005/10/12,33.369,8.0879,
2005/10/13,33.469,8.0895,
2005/10/14,33.450,8.0885,
2005/10/17,33.450,8.0896,
2005/10/18,33.579,8.0877,
2005/10/19,33.678,8.091,
2005/10/20,33.681,8.0924,
2005/10/21,33.633,8.0905,
2005/10/24,33.770,8.0885,
2005/10/25,33.741,8.0916,
2005/10/26,33.660,8.0901,
2005/10/27,33.666,8.0867,
2005/10/28,33.606,8.0862,
2005/10/31,33.551,8.084,
2005/11/01,33.583,8.0845,
2005/11/02,33.587,8.086,
2005/11/03,33.622,8.0851,
2005/11/04,33.657,8.0841,
2005/11/07,33.690,8.0856,
2005/11/08,33.716,8.0877,
2005/11/09,33.648,8.0867,
2005/11/10,33.605,8.0857,
2005/11/11,33.473,8.0847,
2005/11/14,33.395,8.0856,
2005/11/15,33.512,8.0831,
2005/11/16,33.622,8.0845,
2005/11/17,33.629,8.0835,
2005/11/18,33.631,8.0845,
2005/11/21,33.617,8.0832,
2005/11/22,33.626,8.0833,
2005/11/23,33.487,8.0839,
2005/11/24,33.486,8.0816,
2005/11/25,33.550,8.0805,
2005/11/28,33.598,8.0815,
2005/11/29,33.520,8.0825,
2005/11/30,33.516,8.0796,
2005/12/01,33.563,8.0804,
2005/12/02,33.530,8.0798,
2005/12/05,33.493,8.0806,
2005/12/06,33.461,8.0808,
2005/12/07,33.485,8.078,
2005/12/08,33.501,8.0771,
2005/12/09,33.517,8.078,
2005/12/12,33.554,8.0765,
2005/12/13,33.498,8.077,
2005/12/14,33.362,8.0751,
2005/12/15,33.225,8.0746,
2005/12/16,33.174,8.074,
2005/12/19,33.187,8.0735,
2005/12/20,33.250,8.073,
2005/12/21,33.256,8.074,
2005/12/22,33.261,8.0765,
2005/12/23,33.178,8.0775,
2005/12/26,33.098,8.0762,
2005/12/27,33.132,8.0755,
2005/12/28,33.107,8.074,
2005/12/29,32.908,8.0725,
2005/12/30,32.850,8.0709,
2005/12/31,,8.0702,
2006/01/02,32.818,,
2006/01/03,32.645,,
2006/01/04,32.340,8.0702,
2006/01/05,32.016,8.0678,
2006/01/06,32.198,8.0675,
2006/01/09,31.952,8.0665,
2006/01/10,32.021,8.0691,
2006/01/11,32.070,8.0705,
2006/01/12,31.880,8.0685,
2006/01/13,31.995,8.0698,
2006/01/16,31.927,8.0673,
2006/01/17,31.999,8.0676,
2006/01/18,32.125,8.0704,
2006/01/19,32.140,8.0687,
2006/01/20,32.125,8.0648,
2006/01/23,31.983,8.0645,
2006/01/24,31.980,8.0625,
2006/01/25,31.970,8.063,
2006/01/26,31.985,8.062,
2006/01/27,31.985,8.0608,
2006/02/03,32.094,,
2006/02/06,32.095,8.056,
2006/02/07,32.231,8.0566,
2006/02/08,32.350,8.0545,
2006/02/09,32.420,8.0558,
2006/02/10,32.267,8.0516,
2006/02/13,32.374,8.0472,
2006/02/14,32.300,8.0477,
2006/02/15,32.352,8.0481,
2006/02/16,32.401,8.0495,
2006/02/17,32.390,8.0493,
2006/02/20,32.400,8.0483,
2006/02/21,32.483,8.0485,
2006/02/22,32.646,8.0497,
2006/02/23,32.570,8.049,
2006/02/24,32.492,8.0432,
2006/02/27,32.455,8.042,
2006/02/28,,8.0415,
2006/03/01,32.283,8.039,
2006/03/02,32.310,8.0394,
2006/03/03,32.401,8.038,
2006/03/06,32.473,8.0382,
2006/03/07,32.529,8.0425,
2006/03/08,32.530,8.0475,
2006/03/09,32.523,8.048,
2006/03/10,32.513,8.0492,
2006/03/13,32.500,8.0503,
2006/03/14,32.434,8.0475,
2006/03/15,32.400,8.0388,
2006/03/16,32.445,8.035,
2006/03/17,32.430,8.0286,
2006/03/20,32.421,8.025,
2006/03/21,32.501,8.0272,
2006/03/22,32.557,8.0306,
2006/03/23,32.578,8.0296,
2006/03/24,32.669,8.0338,
2006/03/27,32.570,8.0245,
2006/03/28,32.577,8.0212,
2006/03/29,32.598,8.028,
2006/03/30,32.537,8.027,
2006/03/31,32.460,8.017,
2006/04/03,32.586,8.021,
2006/04/04,32.472,8.0194,
2006/04/05,,8.0116,
2006/04/06,32.329,8.0098,
2006/04/07,32.328,8.013,
2006/04/10,32.405,8.004,
2006/04/11,32.446,8.011,
2006/04/12,32.532,8.012,
2006/04/13,32.498,8.0248,
2006/04/14,32.481,8.0163,
2006/04/17,32.460,8.0158,
2006/04/18,32.486,8.014,
2006/04/19,32.408,8.0128,
2006/04/20,32.311,8.0126,
2006/04/21,32.309,8.021,
2006/04/24,31.992,8.0185,
2006/04/25,31.993,8.016,
2006/04/26,32.052,8.022,
2006/04/27,31.923,8.0205,
2006/04/28,31.913,8.0165,
2006/05/02,31.786,,
2006/05/03,31.627,,
2006/05/04,31.689,,
2006/05/05,31.646,,
2006/05/08,31.380,8.009,
2006/05/09,31.497,8.0065,
2006/05/10,31.338,8.0048,
2006/05/11,31.460,8.0062,
2006/05/12,31.398,8.0082,
2006/05/15,31.648,7.9982,
2006/05/16,31.820,8.015,
2006/05/17,31.574,8.006,
2006/05/18,31.853,8.018,
2006/05/19,31.948,8.015,
2006/05/22,32.146,8.0226,
2006/05/23,31.992,8.0176,
2006/05/24,32.012,8.023,
2006/05/25,32.112,8.0268,
2006/05/26,32.038,8.0216,
2006/05/29,32.038,8.0282,
2006/05/30,32.019,8.0284,
2006/05/31,,8.0188,
2006/06/01,32.110,8.021,
2006/06/02,32.080,8.0214,
2006/06/05,32.049,8.0096,
2006/06/06,32.062,8.0148,
2006/06/07,32.220,8.0168,
2006/06/08,32.513,8.0174,
2006/06/09,32.450,8.018,
2006/06/12,32.543,8.0161,
2006/06/13,32.660,8.0073,
2006/06/14,32.620,8.0051,
2006/06/15,32.541,7.9999,
2006/06/16,32.480,7.9976,
2006/06/19,32.598,8.0018,
2006/06/20,32.596,8.0036,
2006/06/21,32.625,7.999,
2006/06/22,32.638,7.9975,
2006/06/23,32.716,8.0026,
2006/06/26,32.729,8.0038,
2006/06/27,32.664,7.9991,
2006/06/28,32.655,7.9995,
2006/06/29,32.620,8.0001,
2006/06/30,32.399,7.9956,
2006/07/03,32.310,7.9924,
2006/07/04,32.248,7.9935,
2006/07/05,32.390,7.9944,
2006/07/06,32.459,7.996,
2006/07/07,32.397,7.9936,
2006/07/10,32.347,7.9908,
2006/07/11,32.455,7.9925,
2006/07/12,32.487,7.9916,
2006/07/13,32.576,7.9948,
2006/07/14,32.687,7.9956,
2006/07/17,32.860,7.997,
2006/07/18,32.866,8.0016,
2006/07/19,32.897,8.0024,
2006/07/20,32.740,7.9918,
2006/07/21,32.750,7.9897,
2006/07/24,32.855,7.9845,
2006/07/25,32.800,7.987,
2006/07/26,32.849,7.9877,
2006/07/27,32.756,7.9808,
2006/07/28,32.795,7.9792,
2006/07/31,32.756,7.9732,
2006/08/01,32.818,7.973,
2006/08/02,32.864,7.972,
2006/08/03,32.865,7.9762,
2006/08/04,32.869,7.9772,
2006/08/07,32.803,7.9699,
2006/08/08,32.816,7.974,
2006/08/09,32.777,7.9775,
2006/08/10,32.586,7.9688,
2006/08/11,32.644,7.9725,
2006/08/14,32.745,7.9928,
2006/08/15,32.756,7.995,
2006/08/16,32.749,7.9827,
2006/08/17,32.627,7.9748,
2006/08/18,32.667,7.9736,
2006/08/21,32.690,7.9698,
2006/08/22,32.760,7.9672,
2006/08/23,32.779,7.9703,
2006/08/24,32.845,7.9708,
2006/08/25,32.888,7.9715,
2006/08/28,32.918,7.9719,
2006/08/29,32.880,7.9669,
2006/08/30,32.910,7.9598,
2006/08/31,32.906,7.9585,
2006/09/01,32.884,7.959,
2006/09/04,32.749,7.9499,
2006/09/05,32.770,7.9425,
2006/09/06,32.812,7.9471,
2006/09/07,32.860,7.9508,
2006/09/08,32.880,7.9568,
2006/09/11,32.920,7.9608,
2006/09/12,32.914,7.9552,
2006/09/13,32.897,7.9555,
2006/09/14,32.915,7.9476,
2006/09/15,32.936,7.9459,
2006/09/18,32.930,7.9431,
2006/09/19,32.906,7.9342,
2006/09/20,32.909,7.9299,
2006/09/21,32.895,7.9264,
2006/09/22,32.940,7.9188,
2006/09/25,32.939,7.9196,
2006/09/26,32.940,7.915,
2006/09/27,32.958,7.9072,
2006/09/28,32.992,7.8998,
2006/09/29,33.098,7.9087,
2006/10/02,33.127,,
2006/10/03,33.055,,
2006/10/04,33.120,,
2006/10/05,33.093,,
2006/10/09,,7.9103,
2006/10/10,,7.9128,
2006/10/11,33.290,7.9164,
2006/10/12,33.239,7.9174,
2006/10/13,33.130,7.9116,
2006/10/14,33.174,,
2006/10/16,33.234,7.9148,
2006/10/17,33.158,7.911,
2006/10/18,33.180,7.9085,
2006/10/19,33.199,7.909,
2006/10/20,33.202,7.8995,
2006/10/23,33.276,7.8998,
2006/10/24,33.308,7.9049,
2006/10/25,33.316,7.9007,
2006/10/26,33.265,7.894,
2006/10/27,33.280,7.8871,
2006/10/30,33.221,7.8781,
2006/10/31,33.260,7.8792,
2006/11/01,33.167,7.872,
2006/11/02,33.045,7.875,
2006/11/03,32.920,7.8729,
2006/11/06,32.950,7.8804,
2006/11/07,32.840,7.8829,
2006/11/08,32.869,7.8719,
2006/11/09,32.870,7.8697,
2006/11/10,32.819,7.8667,
2006/11/13,32.736,7.8644,
2006/11/14,32.765,7.8703,
2006/11/15,32.813,7.8715,
2006/11/16,32.843,7.8733,
2006/11/17,32.934,7.8745,
2006/11/20,32.936,7.869,
2006/11/21,32.873,7.8695,
2006/11/22,32.812,7.8655,
2006/11/23,32.790,7.8596,
2006/11/24,32.833,7.8526,
2006/11/27,32.704,7.8402,
2006/11/28,32.675,7.8487,
2006/11/29,32.500,7.8394,
2006/11/30,32.432,7.8436,
2006/12/01,32.370,7.8331,
2006/12/04,32.398,7.824,
2006/12/05,32.304,7.8279,
2006/12/06,32.297,7.8226,
2006/12/07,32.300,7.8305,
2006/12/08,32.390,7.8266,
2006/12/11,32.490,7.8377,
2006/12/12,32.489,7.8324,
2006/12/13,32.522,7.8254,
2006/12/14,32.557,7.8197,
2006/12/15,32.587,7.8185,
2006/12/18,32.600,7.8255,
2006/12/19,32.744,7.827,
2006/12/20,32.617,7.8198,
2006/12/21,32.553,7.819,
2006/12/22,32.565,7.8189,
2006/12/25,32.610,7.8221,
2006/12/26,32.650,7.822,
2006/12/27,32.699,7.823,
2006/12/28,32.660,7.8149,
2006/12/29,32.596,7.8087,
2007/01/02,32.403,,
2007/01/03,32.407,,
2007/01/04,32.550,7.8073,
2007/01/05,32.609,7.8097,
2007/01/08,32.676,7.8135,
2007/01/09,32.690,7.8078,
2007/01/10,32.759,7.8081,
2007/01/11,32.774,7.7977,
2007/01/12,32.760,7.8012,
2007/01/15,32.757,7.7938,
2007/01/16,32.775,7.7895,
2007/01/17,32.792,7.7798,
2007/01/18,32.792,7.7758,
2007/01/19,32.810,7.7788,
2007/01/22,32.920,7.78,
2007/01/23,32.947,7.7815,
2007/01/24,32.807,7.7755,
2007/01/25,32.849,7.7735,
2007/01/26,32.938,7.7817,
2007/01/29,32.970,7.7836,
2007/01/30,32.973,7.7796,
2007/01/31,32.949,7.7776,
2007/02/01,32.864,7.7615,
2007/02/02,32.916,7.7613,
2007/02/05,32.917,7.764,
2007/02/06,32.968,7.7595,
2007/02/07,32.995,7.7496,
2007/02/08,33.010,7.7526,
2007/02/09,32.971,7.7575,
2007/02/12,33.024,7.7632,
2007/02/13,33.081,7.7662,
2007/02/14,32.990,7.7552,
2007/02/15,32.908,7.7502,
2007/02/16,32.993,7.7408,
2007/02/26,32.974,7.7498,
2007/02/27,32.950,7.7471,
2007/02/28,,7.7409,
2007/03/01,32.910,7.7472,
2007/03/02,32.918,7.7453,
2007/03/03,32.863,,
2007/03/05,32.899,7.7403,
2007/03/06,32.970,7.7453,
2007/03/07,32.976,7.7436,
2007/03/08,32.913,7.7386,
2007/03/09,32.968,7.7436,
2007/03/12,33.029,7.7474,
2007/03/13,32.978,7.7397,
2007/03/14,32.996,7.7387,
2007/03/15,33.029,7.742,
2007/03/16,33.102,7.739,
2007/03/19,33.108,7.7351,
2007/03/20,33.125,7.7395,
2007/03/21,33.106,7.7355,
2007/03/22,32.993,7.731,
2007/03/23,33.040,7.7359,
2007/03/26,33.056,7.7393,
2007/03/27,33.076,7.7343,
2007/03/28,33.076,7.7318,
2007/03/29,33.064,7.7303,
2007/03/30,33.089,7.7342,
2007/04/02,33.098,7.7306,
2007/04/03,33.116,7.7277,
2007/04/04,33.081,7.7349,
2007/04/05,,7.7268,
2007/04/06,,7.7251,
2007/04/09,33.072,7.729,
2007/04/10,33.088,7.7304,
2007/04/11,33.095,7.727,
2007/04/12,33.105,7.7264,
2007/04/13,33.101,7.7244,
2007/04/14,33.106,,
2007/04/16,33.154,7.722,
2007/04/17,33.161,7.7308,
2007/04/18,33.159,7.7238,
2007/04/19,33.136,7.7199,
2007/04/20,33.137,7.723,
2007/04/23,33.166,7.729,
2007/04/24,33.183,7.7293,
2007/04/25,33.192,7.7203,
2007/04/26,33.216,7.7199,
2007/04/27,33.265,7.7139,
2007/04/30,33.276,7.7055,
2007/05/02,33.286,,
2007/05/03,33.281,,
2007/05/04,33.280,,
2007/05/07,33.220,,
2007/05/08,33.254,7.6951,
2007/05/09,33.275,7.6971,
2007/05/10,33.288,7.6965,
2007/05/11,33.300,7.6835,
2007/05/14,33.313,7.6739,
2007/05/15,33.335,7.6948,
2007/05/16,33.331,7.684,
2007/05/17,33.346,7.6785,
2007/05/18,33.371,7.6804,
2007/05/21,33.370,7.6652,
2007/05/22,33.385,7.6551,
2007/05/23,33.398,7.654,
2007/05/24,33.298,7.6525,
2007/05/25,33.239,7.6523,
2007/05/28,33.148,7.6512,
2007/05/29,33.019,7.6538,
2007/05/30,32.979,7.6488,
2007/05/31,33.019,7.6506,
2007/06/01,33.009,7.6497,
2007/06/04,33.005,7.6522,
2007/06/05,33.012,7.6427,
2007/06/06,33.021,7.6398,
2007/06/07,33.032,7.6502,
2007/06/08,32.990,7.6656,
2007/06/11,33.009,7.6785,
2007/06/12,33.020,7.6475,
2007/06/13,33.039,7.6282,
2007/06/14,33.085,7.6258,
2007/06/15,33.142,7.6238,
2007/06/18,,7.6213,
2007/06/19,,7.6195,
2007/06/20,32.981,7.618,
2007/06/21,32.928,7.6208,
2007/06/22,32.754,7.6224,
2007/06/23,32.736,,
2007/06/25,32.765,7.6192,
2007/06/26,32.764,7.6184,
2007/06/27,32.785,7.6165,
2007/06/28,32.836,7.6178,
2007/06/29,32.735,7.6155,
2007/07/02,32.765,7.6075,
2007/07/03,32.788,7.5951,
2007/07/04,32.768,7.6007,
2007/07/05,32.789,7.606,
2007/07/06,32.809,7.6135,
2007/07/09,32.666,7.6085,
2007/07/10,32.752,7.5845,
2007/07/11,32.734,7.5712,
2007/07/12,32.793,7.5762,
2007/07/13,32.762,7.5731,
2007/07/16,32.808,7.5681,
2007/07/17,32.825,7.5651,
2007/07/18,32.821,7.5661,
2007/07/19,32.825,7.5636,
2007/07/20,32.790,7.5712,
2007/07/23,32.790,7.5642,
2007/07/24,32.758,7.5725,
2007/07/25,32.792,7.5596,
2007/07/26,32.840,7.5789,
2007/07/27,32.861,7.5697,
2007/07/30,32.827,7.5824,
2007/07/31,32.805,7.5737,
2007/08/01,32.866,7.566,
2007/08/02,32.864,7.5723,
2007/08/03,32.871,7.5683,
2007/08/06,32.888,7.5598,
2007/08/07,32.896,7.569,
2007/08/08,32.895,7.5759,
2007/08/09,32.885,7.5648,
2007/08/10,32.965,7.5698,
2007/08/13,32.965,7.5787,
2007/08/14,32.968,7.5845,
2007/08/15,33.010,7.5921,
2007/08/16,33.128,7.5981,
2007/08/17,32.931,7.6003,
2007/08/20,32.890,7.5973,
2007/08/21,32.921,7.597,
2007/08/22,32.939,7.5987,
2007/08/23,32.945,7.5847,
2007/08/24,32.980,7.5691,
2007/08/27,32.994,7.5629,
2007/08/28,33.002,7.5545,
2007/08/29,33.060,7.5505,
2007/08/30,33.050,7.5567,
2007/08/31,32.996,7.5607,
2007/09/03,33.007,7.5546,
2007/09/04,33.025,7.5556,
2007/09/05,33.042,7.5546,
2007/09/06,33.041,7.541,
2007/09/07,33.050,7.5411,
2007/09/10,33.060,7.5252,
2007/09/11,33.071,7.5298,
2007/09/12,33.069,7.5263,
2007/09/13,33.066,7.5169,
2007/09/14,33.071,7.5222,
2007/09/17,33.110,7.523,
2007/09/18,,7.5266,
2007/09/19,33.090,7.517,
2007/09/20,33.066,7.5175,
2007/09/21,32.953,7.505,
2007/09/24,,7.5109,
2007/09/25,,7.5135,
2007/09/26,32.927,7.5089,
2007/09/27,32.825,7.5157,
2007/09/28,32.667,7.5108,
2007/09/29,32.580,,
2007/10/01,32.578,,
2007/10/02,32.573,,
2007/10/03,32.573,,
2007/10/04,32.599,,
2007/10/05,32.597,,
2007/10/08,32.588,7.5102,
2007/10/09,32.591,7.5232,
2007/10/10,,7.5176,
2007/10/11,32.582,7.5143,
2007/10/12,32.581,7.5114,
2007/10/15,32.598,7.5153,
2007/10/16,32.597,7.5136,
2007/10/17,32.605,7.5156,
2007/10/18,32.595,7.5113,
2007/10/19,32.572,7.5074,
2007/10/22,32.570,7.5055,
2007/10/23,32.580,7.501,
2007/10/24,32.565,7.4938,
2007/10/25,32.499,7.4867,
2007/10/26,32.465,7.481,
2007/10/29,32.415,7.4718,
2007/10/30,32.410,7.472,
2007/10/31,32.410,7.4692,
2007/11/01,32.390,7.4552,
2007/11/02,32.390,7.4624,
2007/11/05,32.405,7.4562,
2007/11/06,32.400,7.4577,
2007/11/07,32.375,7.4476,
2007/11/08,32.308,7.4251,
2007/11/09,32.288,7.4162,
2007/11/12,32.290,7.414,
2007/11/13,32.299,7.4309,
2007/11/14,32.288,7.4321,
2007/11/15,32.298,7.4307,
2007/11/16,32.336,7.4336,
2007/11/19,32.351,7.4303,
2007/11/20,32.350,7.4255,
2007/11/21,32.348,7.415,
2007/11/22,32.340,7.4119,
2007/11/23,32.324,7.3992,
2007/11/26,32.320,7.3942,
2007/11/27,32.320,7.3872,
2007/11/28,32.326,7.3899,
2007/11/29,32.300,7.3983,
2007/11/30,32.268,7.3997,
2007/12/03,32.304,7.4143,
2007/12/04,32.305,7.4094,
2007/12/05,32.303,7.3982,
2007/12/06,32.309,7.4205,
2007/12/07,32.309,7.4091,
2007/12/10,32.322,7.3953,
2007/12/11,32.338,7.3797,
2007/12/12,32.363,7.3647,
2007/12/13,32.360,7.3568,
2007/12/14,32.376,7.3589,
2007/12/17,32.481,7.379,
2007/12/18,32.517,7.3751,
2007/12/19,32.507,7.3698,
2007/12/20,32.496,7.3649,
2007/12/21,32.485,7.3572,
2007/12/24,32.498,7.3315,
2007/12/25,32.499,7.3261,
2007/12/26,32.529,7.3298,
2007/12/27,32.526,7.3079,
2007/12/28,32.499,7.3046,
2007/12/31,32.443,,
2008/01/02,32.443,7.2996,
2008/01/03,32.431,7.2775,
2008/01/04,32.439,7.2779,
2008/01/07,32.466,7.2695,
2008/01/08,32.457,7.2791,
2008/01/09,32.466,7.2723,
2008/01/10,32.487,7.2805,
2008/01/11,32.466,7.2672,
2008/01/14,32.370,7.2566,
2008/01/15,32.260,7.2454,
2008/01/16,32.272,7.2418,
2008/01/17,32.278,7.2545,
2008/01/18,32.315,7.2571,
2008/01/21,32.348,7.2598,
2008/01/22,32.439,7.2556,
2008/01/23,32.405,7.235,
2008/01/24,32.352,7.2293,
2008/01/25,32.300,7.2065,
2008/01/28,32.345,7.1996,
2008/01/29,32.314,7.202,
2008/01/30,32.248,7.1998,
2008/01/31,32.198,7.1853,
2008/02/01,32.178,7.1903,
2008/02/04,32.070,7.1923,
2008/02/05,32.010,7.1846,
2008/02/12,31.884,,
2008/02/13,31.688,7.1952,
2008/02/14,31.700,7.189,
2008/02/15,31.740,7.1763,
2008/02/18,31.746,7.1667,
2008/02/19,31.698,7.1574,
2008/02/20,31.648,7.1452,
2008/02/21,31.521,7.1503,
2008/02/22,31.495,7.1463,
2008/02/25,31.388,7.146,
2008/02/26,31.210,7.1505,
2008/02/27,30.929,7.1455,
2008/02/28,,7.1209,
2008/02/29,30.950,7.1058,
2008/03/03,31.102,7.1058,
2008/03/04,30.950,7.1175,
2008/03/05,30.879,7.1172,
2008/03/06,30.748,7.1168,
2008/03/07,30.750,7.109,
2008/03/10,30.658,7.108,
2008/03/11,30.624,7.1029,
2008/03/12,30.690,7.1069,
2008/03/13,30.686,7.097,
2008/03/14,30.744,7.0882,
2008/03/17,30.850,7.0815,
2008/03/18,30.747,7.087,
2008/03/19,30.720,7.0648,
2008/03/20,30.692,7.0512,
2008/03/21,30.550,7.0593,
2008/03/24,30.229,7.0518,
2008/03/25,30.100,7.0436,
2008/03/26,30.010,7.0252,
2008/03/27,30.180,7.013,
2008/03/28,30.402,7.0137,
2008/03/31,30.405,7.019,
2008/04/01,30.318,7.0218,
2008/04/02,30.380,7.0292,
2008/04/03,30.430,7.0192,
2008/04/07,30.418,7.002,
2008/04/08,30.524,7.0015,
2008/04/09,30.465,7.0025,
2008/04/10,30.308,6.992,
2008/04/11,30.319,7.0012,
2008/04/14,30.325,6.9993,
2008/04/15,30.266,6.9963,
2008/04/16,30.255,7.0047,
2008/04/17,30.275,6.9895,
2008/04/18,30.284,7.0006,
2008/04/21,30.288,7.0078,
2008/04/22,30.288,6.9912,
2008/04/23,30.293,6.9837,
2008/04/24,30.297,6.989,
2008/04/25,30.340,6.9949,
2008/04/28,30.412,6.998,
2008/04/29,30.408,6.9898,
2008/04/30,30.449,7.0002,
2008/05/02,30.455,,
2008/05/05,30.498,7.0016,
2008/05/06,30.490,6.9888,
2008/05/07,30.521,6.9848,
2008/05/08,30.824,7.001,
2008/05/09,30.653,7.0005,
2008/05/12,30.850,6.982,
2008/05/13,30.873,6.9887,
2008/05/14,31.002,6.9987,
2008/05/15,30.880,7.0,
2008/05/16,30.660,6.9895,
2008/05/19,30.548,6.9712,
2008/05/20,30.584,6.978,
2008/05/21,30.499,6.9597,
2008/05/22,30.380,6.9428,
2008/05/23,30.500,6.9498,
2008/05/26,30.507,6.9399,
2008/05/27,30.540,6.9432,
2008/05/28,30.512,6.9408,
2008/05/29,30.456,6.9402,
2008/05/30,30.413,6.9472,
2008/06/02,30.219,6.9372,
2008/06/03,30.290,6.9295,
2008/06/04,30.350,6.9356,
2008/06/05,30.392,6.9394,
2008/06/06,30.335,6.9238,
2008/06/09,30.299,,
2008/06/10,30.360,6.9199,
2008/06/11,30.375,6.9209,
2008/06/12,30.451,6.9015,
2008/06/13,30.451,6.9018,
2008/06/16,30.389,6.9028,
2008/06/17,30.317,6.8919,
2008/06/18,30.353,6.8823,
2008/06/19,30.380,6.8796,
2008/06/20,30.382,6.8826,
2008/06/23,30.401,6.8676,
2008/06/24,30.437,6.8736,
2008/06/25,30.380,6.8684,
2008/06/26,30.383,6.8634,
2008/06/27,30.388,6.861,
2008/06/30,30.354,6.8591,
2008/07/01,30.360,6.8608,
2008/07/02,30.372,6.8621,
2008/07/03,30.390,6.8529,
2008/07/04,30.401,6.8639,
2008/07/07,30.399,6.8567,
2008/07/08,30.397,6.8581,
2008/07/09,30.399,6.8632,
2008/07/10,30.418,6.8489,
2008/07/11,30.392,6.8397,
2008/07/14,30.404,6.8266,
2008/07/15,30.390,6.823,
2008/07/16,30.382,6.8128,
2008/07/17,30.359,6.8189,
2008/07/18,30.360,6.8238,
2008/07/21,30.363,6.8271,
2008/07/22,30.381,6.8219,
2008/07/23,30.394,6.8279,
2008/07/24,30.418,6.8297,
2008/07/25,30.407,6.8255,
2008/07/28,,6.8277,
2008/07/29,30.465,6.8205,
2008/07/30,30.510,6.8351,
2008/07/31,30.590,6.8388,
2008/08/01,30.645,6.8423,
2008/08/04,30.666,6.8471,
2008/08/05,30.721,6.8501,
2008/08/06,30.738,6.8525,
2008/08/07,30.870,6.8555,
2008/08/08,31.090,6.8585,
2008/08/11,31.166,6.8638,
2008/08/12,31.189,6.8659,
2008/08/13,31.150,6.8628,
2008/08/14,31.240,6.863,
2008/08/15,31.330,6.8649,
2008/08/18,31.307,6.8665,
2008/08/19,31.389,6.8599,
2008/08/20,31.390,6.8529,
2008/08/21,31.389,6.8518,
2008/08/22,31.370,6.8357,
2008/08/25,31.430,6.8397,
2008/08/26,31.489,6.84,
2008/08/27,31.481,6.8415,
2008/08/28,31.479,6.8326,
2008/08/29,31.520,6.8345,
2008/09/01,31.593,6.832,
2008/09/02,31.750,6.8359,
2008/09/03,31.835,6.8398,
2008/09/04,31.761,6.841,
2008/09/05,31.875,6.8436,
2008/09/08,31.799,6.8455,
2008/09/09,31.872,6.8399,
2008/09/10,31.863,6.8406,
2008/09/11,32.040,6.8457,
2008/09/12,32.041,6.8458,
2008/09/15,32.039,,
2008/09/16,32.070,6.8203,
